timestamp,open,high,low,close,volume,close_time,q_av,trades,tb_base_av,tb_quote_av,ignore
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1727992800000,137.0370,137.4170,136.2860,136.9050,326761,1727996399999,44699028.9050,43928,157240,21505216.1000,0
1727996400000,136.9050,137.4080,135.8530,136.7330,301537,1727999999999,41179442.1160,43640,149539,20419658.0160,0
1728000000000,136.7270,137.3600,135.8640,135.9160,525786,1728003599999,71819384.8080,66935,254477,34764564.9840,0
1728003600000,135.9170,138.6260,135.8750,138.0720,946584,1728007199999,130396301.0900,106799,473002,65171930.2850,0
1728007200000,138.0730,138.3580,137.1600,137.5150,402846,1728010799999,55477393.1230,53383,196940,27123025.0130,0
1728010800000,137.5130,137.6280,136.6950,137.2620,300135,1728014399999,41140501.5690,38146,146784,20121413.4570,0
1728014400000,137.2620,138.3200,137.2010,137.6560,366841,1728017999999,50546994.8300,44552,185203,25517223.7040,0
1728018000000,137.6560,139.4000,137.5000,139.1800,477902,1728021599999,66267906.2280,54025,255773,35468284.3670,0
1728021600000,139.1800,139.6160,138.2660,138.4100,439433,1728025199999,61034086.8500,53332,206142,28629768.1420,0
1728025200000,138.4100,139.7000,138.2000,139.4640,408725,1728028799999,56826947.1380,50381,207484,28845050.1430,0
1728028800000,139.4630,140.9840,139.1460,139.9440,865691,1728032399999,121443379.4340,88021,447356,62747797.4270,0
1728032400000,139.9470,140.4970,139.5110,139.6780,392851,1728035999999,54973270.0000,50156,187488,26242897.8060,0
1728036000000,139.6780,140.2370,139.0960,139.3790,343474,1728039599999,47956165.2160,42966,162007,22621412.9900,0
1728039600000,139.3800,140.1560,139.3420,140.0240,328140,1728043199999,45846761.2520,40430,158029,22080592.9430,0
1728043200000,140.0220,142.3330,139.1060,142.1900,1358077,1728046799999,190832927.7950,141661,700299,98483285.1810,0
1728046800000,142.1870,142.5980,140.2810,141.0810,1535575,1728050399999,217233136.7830,164201,712016,100762446.9450,0
1728050400000,141.0740,141.1550,138.0420,139.7810,1445503,1728053999999,201384766.1330,167305,672458,93660765.1630,0
1728054000000,139.7800,142.5610,139.7550,142.3640,1511191,1728057599999,214188699.8190,152080,764745,108345873.2400,0
1728057600000,142.3630,144.3620,141.7610,143.7650,1256944,1728061199999,180027309.9760,129527,639541,91604087.9800,0
1728061200000,143.7640,143.9900,142.4570,142.7520,614561,1728064799999,88002586.6860,75762,265907,38086928.0300,0
1728064800000,142.7530,143.9050,142.2500,143.8480,458781,1728068399999,65677296.5330,53174,257321,36849025.1090,0
1728068400000,143.8490,144.4980,143.4520,143.8160,617873,1728071999999,88918159.0380,55268,344872,49636694.0980,0
1728072000000,143.8160,143.8950,142.7530,143.6200,384835,1728075599999,55186457.9320,47095,202632,29052643.5540,0
1728075600000,143.6200,144.4870,143.2210,143.5080,406660,1728079199999,58496346.9070,42434,221754,31895976.0710,0
1728079200000,143.5080,143.7040,142.5440,142.8900,314203,1728082799999,44925881.0280,37451,143470,20516689.6400,0
1728082800000,142.8900,143.2200,142.5270,143.1590,188674,1728086399999,26947947.9720,25543,93375,13338464.3860,0
1728086400000,143.1580,143.9750,143.0290,143.9600,243346,1728089999999,34915297.7050,32529,124357,17845126.3950,0
1728090000000,143.9610,144.0000,142.8200,143.4980,390076,1728093599999,55924883.6360,41723,160601,23025846.7660,0
1728093600000,143.4980,143.6980,142.2180,142.3090,368690,1728097199999,52727798.4360,39912,164488,23527730.0110,0
1728097200000,142.3130,142.3300,141.6140,141.7710,537654,1728100799999,76334389.0400,55188,266429,37826377.1990,0
1728100800000,141.7710,142.7090,141.5000,142.2810,388560,1728104399999,55161836.9470,37669,167336,23765846.5070,0
1728104400000,142.2890,143.4960,142.2380,143.4710,309053,1728107999999,44202447.6030,36741,162158,23192856.6650,0
1728108000000,143.4700,144.3880,143.0280,144.3020,465649,1728111599999,66970806.8340,47643,274870,39537654.1130,0
1728111600000,144.3020,144.4890,143.7160,143.7640,356613,1728115199999,51416466.4090,40046,151806,21891592.8260,0
1728115200000,143.7650,144.8930,143.6510,144.4190,456995,1728118799999,65951565.1250,47587,235525,33996125.1820,0
1728118800000,144.4200,144.8090,144.3430,144.6320,241092,1728122399999,34865003.8130,28932,113013,16344789.1060,0
1728122400000,144.6220,144.6220,143.8170,143.9330,261039,1728125999999,37648936.4380,31075,120296,17348547.8700,0
1728126000000,143.9320,144.1740,143.2140,143.3560,303556,1728129599999,43608258.4080,32359,127755,18354107.8800,0
1728129600000,143.3560,144.0370,143.2950,144.0290,272138,1728133199999,39099432.1360,30263,161097,23146916.8130,0
1728133200000,144.0290,144.0960,142.6600,142.7340,438630,1728136799999,62814660.1200,44316,202257,28963598.0500,0
1728136800000,142.7340,143.4760,142.4010,143.0490,426009,1728140399999,60912308.1930,44721,230505,32966888.7660,0
1728140400000,143.0580,143.2540,142.4780,142.8140,250632,1728143999999,35797993.6180,28621,126276,18038640.1390,0
1728144000000,142.8140,142.9590,142.0800,142.1580,411678,1728147599999,58650717.9270,43454,190355,27117937.0360,0
1728147600000,142.1590,142.8180,142.0520,142.6580,267382,1728151199999,38065353.7870,31084,131987,18794043.5730,0
1728151200000,142.6590,142.8730,142.0010,142.2450,183640,1728154799999,26136461.9930,23954,86218,12272238.6450,0
1728154800000,142.2450,142.4320,141.9190,142.1170,262293,1728158399999,37280909.7350,27112,114785,16317640.9880,0
1728158400000,142.1170,142.2340,141.0040,141.0760,481857,1728161999999,68237460.0400,44660,188241,26652961.8590,0
1728162000000,141.0770,142.2250,141.0720,141.6190,291797,1728165599999,41363764.5400,31651,157639,22346099.4790,0
1728165600000,141.6200,142.9500,141.5640,142.9240,262369,1728169199999,37357754.2180,31812,147133,20950830.2800,0
1728169200000,142.9050,142.9110,142.2670,142.5380,183251,1728172799999,26117286.8820,20155,78242,11149379.2780,0
1728172800000,142.5410,142.6020,141.9290,142.2480,211023,1728176399999,30012119.8460,23769,111199,15815105.3790,0
1728176400000,142.2470,143.4710,142.0710,143.4480,292306,1728179999999,41798209.1130,33537,161123,23039063.8950,0
1728180000000,143.4470,143.5000,142.8290,143.1190,192967,1728183599999,27625617.0320,23655,90929,13017303.3040,0
1728183600000,143.1160,143.6440,142.5520,142.6290,231521,1728187199999,33142224.3720,24893,94822,13573726.0610,0
1728187200000,142.6340,143.0800,142.0240,142.3520,212528,1728190799999,30286483.2110,23826,105841,15083971.8000,0
1728190800000,142.3470,142.8760,142.0910,142.5830,167599,1728194399999,23892141.2780,20027,85830,12236094.9110,0
1728194400000,142.5830,143.3210,142.4840,142.9810,171135,1728197999999,24473975.3510,20452,87946,12576378.3020,0
1728198000000,142.9820,143.3840,142.7270,142.9260,141487,1728201599999,20244122.8760,17610,64409,9215622.5250,0
1728201600000,142.9260,143.4450,142.5540,143.2660,228544,1728205199999,32702030.3000,24733,114752,16421844.1980,0
1728205200000,143.2690,144.2020,143.2310,143.6990,368786,1728208799999,53013210.8340,36200,199116,28623148.0970,0
1728208800000,143.6900,143.9910,143.3120,143.5070,218892,1728212399999,31432703.3980,25171,100909,14489797.4790,0
1728212400000,143.5070,144.2720,143.3450,143.9640,276419,1728215999999,39778038.8970,29171,144664,20817260.0910,0
1728216000000,143.9650,144.5800,143.8880,144.4560,354714,1728219599999,51172602.8530,37036,181228,26145676.4340,0
1728219600000,144.4560,144.8700,144.2850,144.3070,429940,1728223199999,62176451.1100,44718,201388,29127034.7210,0
1728223200000,144.3060,146.5520,144.0400,146.2990,920744,1728226799999,133942040.4370,86207,509194,74097739.9510,0
1728226800000,146.2920,146.5940,145.1110,145.9040,747989,1728230399999,108995214.9520,70665,346684,50518615.5420,0
1728230400000,145.9030,146.4340,144.8040,144.8040,640537,1728233999999,93288735.3370,65432,297771,43382718.3060,0
1728234000000,144.8050,145.5470,144.8000,145.0340,234414,1728237599999,34032488.5620,28890,121558,17648194.9940,0
1728237600000,145.0330,145.9050,145.0320,145.8660,207191,1728241199999,30160026.5100,26025,120314,17514631.6630,0
1728241200000,145.8650,146.4380,145.1670,145.3400,413693,1728244799999,60356143.1500,43256,197220,28774716.6030,0
1728244800000,145.3390,145.5220,145.1010,145.3430,160682,1728248399999,23347042.4450,19727,87056,12649801.6920,0
1728248400000,145.3440,145.9120,144.2280,144.3410,439431,1728251999999,63749538.1710,38170,189959,27568382.3980,0
1728252000000,144.3420,145.3810,144.3410,145.2840,184595,1728255599999,26762007.1080,23601,105648,15312970.8900,0
1728255600000,145.2840,146.7440,145.2770,146.4120,579609,1728259199999,84650197.5610,54105,307239,44869304.9440,0
1728259200000,146.3990,149.3970,145.8000,149.1670,1285694,1728262799999,190191895.2150,127898,690622,102166371.7660,0
1728262800000,149.1710,150.4420,148.5300,150.3750,1062847,1728266399999,158875865.5020,103461,537109,80324312.0990,0
1728266400000,150.3760,150.9920,149.1410,149.4400,713417,1728269999999,107097290.6940,76813,330450,49630387.6720,0
1728270000000,149.4400,150.0520,148.9370,149.8700,533375,1728273599999,79764749.2160,54627,253941,37980168.6270,0
1728273600000,149.8700,150.4410,149.4360,149.4920,355822,1728277199999,53377538.5690,40652,168819,25330330.8300,0
1728277200000,149.4910,150.0010,148.6660,148.8240,459557,1728280799999,68559382.5730,45971,232298,34655803.3160,0
1728280800000,148.8260,149.4500,148.5900,149.4030,372289,1728284399999,55483660.3630,38365,191805,28586442.0250,0
1728284400000,149.3990,149.4030,147.8930,147.9820,653730,1728287999999,97019802.9780,58461,307066,45567687.0770,0
1728288000000,147.9820,149.1460,147.9240,148.3650,441289,1728291599999,65619304.3980,47445,239272,35580032.5400,0
1728291600000,148.3650,148.5060,146.6700,147.3130,850135,1728295199999,125286439.3130,76929,426350,62824692.9330,0
1728295200000,147.3120,147.3120,146.0000,146.5840,583173,1728298799999,85476730.2030,56991,266827,39115059.6290,0
1728298800000,146.5840,147.3330,145.5370,147.3330,850951,1728302399999,124652930.5420,76365,451311,66136539.2280,0
1728302400000,147.3330,147.3330,146.4100,146.4830,389832,1728305999999,57254574.0920,44457,171781,25224791.8400,0
1728306000000,146.4820,147.8930,146.2880,147.7760,678958,1728309599999,99897555.1830,71214,354863,52223788.3160,0
1728309600000,147.7760,152.2800,147.6420,150.4400,2704233,1728313199999,406727194.0510,233675,1353466,203515995.2500,0
1728313200000,150.4400,150.4880,148.2110,148.6250,1399596,1728316799999,209004676.9130,123990,649689,97022538.5130,0
1728316800000,148.6300,149.3480,147.6410,149.0580,737195,1728320399999,109500045.0140,73497,397292,59030737.3240,0
1728320400000,149.0580,149.2600,148.2450,149.0360,354896,1728323999999,52802422.1870,40983,173337,25793739.9540,0
1728324000000,149.0360,149.0370,145.3450,145.6440,1204878,1728327599999,177040231.8010,115035,513827,75505694.0190,0
1728327600000,145.6400,147.2990,145.5000,147.0290,791303,1728331199999,115996345.2580,80834,437032,64063100.5160,0
1728331200000,147.0280,147.2200,145.5680,145.6360,404054,1728334799999,59142286.6620,43830,187551,27461627.2310,0
1728334800000,145.6350,146.9750,145.6350,146.8150,240184,1728338399999,35169810.9610,27908,136728,20020205.1520,0
1728338400000,146.8140,146.8140,144.2070,144.3750,613297,1728341999999,89168096.6050,65524,253942,36936719.9540,0
1728342000000,144.3970,145.5600,143.3530,143.9090,1123944,1728345599999,162284103.7540,110298,557026,80447674.8020,0
1728345600000,143.9090,145.0400,143.3880,144.7600,624587,1728349199999,90109351.6120,71192,335844,48467219.0270,0
1728349200000,144.7600,145.3940,143.8580,145.0040,437108,1728352799999,63244100.1300,53139,206804,29923908.7570,0
1728352800000,145.0040,145.5210,143.9960,145.2420,383936,1728356399999,55572620.9130,49725,188894,27344327.8260,0
1728356400000,145.2420,145.2470,144.4550,144.6460,254674,1728359999999,36883136.7190,33818,123303,17857438.5990,0
1728360000000,144.6450,144.9870,143.6040,144.2110,343949,1728363599999,49621548.2780,42371,163542,23596681.7310,0
1728363600000,144.2110,144.3300,142.8500,143.7200,711593,1728367199999,102008252.5420,71520,345245,49492796.1100,0
1728367200000,143.7280,144.4480,142.6890,144.0310,592268,1728370799999,84997026.2440,61376,313666,45046137.4270,0
1728370800000,144.0300,144.0450,142.0900,143.0200,733451,1728374399999,104724498.5260,78778,332857,47525929.6090,0
1728374400000,143.0200,143.6500,142.6540,143.5230,412988,1728377999999,59158686.6030,45228,214887,30784405.6160,0
1728378000000,143.5260,143.9300,142.7430,143.5840,400305,1728381599999,57362673.3760,40969,193221,27696928.0660,0
1728381600000,143.5910,144.2820,143.1430,144.0310,402000,1728385199999,57770974.8720,40887,207388,29811245.0560,0
1728385200000,144.0300,144.5530,143.8280,144.4010,298471,1728388799999,43056809.1740,37014,159132,22957481.7200,0
1728388800000,144.4000,144.5180,143.1210,143.2260,329281,1728392399999,47335522.5350,38208,142007,20417237.9370,0
1728392400000,143.2230,144.9980,142.5950,144.9340,878738,1728395999999,126307140.0610,90141,453980,65281704.9480,0
1728396000000,144.9340,145.4720,142.3330,144.0520,1348360,1728399599999,193667626.5570,140846,632864,90920302.0930,0
1728399600000,144.0530,144.3160,141.0400,142.7280,1311736,1728403199999,186867621.6780,137043,613976,87440398.5160,0
1728403200000,142.7280,143.8330,141.6360,143.7150,647009,1728406799999,92366304.2390,76359,320176,45719231.2760,0
1728406800000,143.7150,143.8660,142.3220,143.2890,452383,1728410399999,64680331.2140,57824,206923,29581916.0460,0
1728410400000,143.3010,143.8330,142.2660,142.8340,357010,1728413999999,51106584.3390,46619,170444,24401839.8750,0
1728414000000,142.8300,143.9790,142.1780,143.6580,399214,1728417599999,57123835.7420,49377,201955,28893604.8620,0
1728417600000,143.6610,144.4560,143.2530,144.4170,321137,1728421199999,46236914.1720,36019,166424,23964091.6400,0
1728421200000,144.4210,144.6580,143.9570,144.1360,245715,1728424799999,35450081.5460,24727,96772,13962058.2110,0
1728424800000,144.1380,144.1830,143.1020,143.1500,195048,1728428399999,28017876.9160,27812,93523,13434608.9960,0
1728428400000,143.1500,143.5570,142.5800,143.4170,203428,1728431999999,29100409.5380,27714,111117,15896209.7590,0
1728432000000,143.4170,144.1800,143.0000,144.1800,330167,1728435599999,47424065.0840,43849,170482,24488337.1310,0
1728435600000,144.1790,145.2850,143.9240,144.7650,549392,1728439199999,79489964.9690,64209,252275,36506074.5880,0
1728439200000,144.7660,144.8090,143.8010,143.8350,244833,1728442799999,35334015.9050,35105,99281,14326133.1990,0
1728442800000,143.8350,144.5380,143.4120,143.8560,407866,1728446399999,58726556.7920,39287,216862,31222544.2000,0
1728446400000,143.8520,144.0300,143.0500,143.2550,217498,1728449999999,31230212.0200,26911,93470,13421777.5260,0
1728450000000,143.2550,144.2370,142.9440,144.1050,352891,1728453599999,50639087.0260,37135,163879,23526460.0340,0
1728453600000,144.1060,144.1540,143.2200,143.4630,202068,1728457199999,29041045.5340,28265,85448,12279914.7670,0
1728457200000,143.4590,143.4590,142.5760,143.1000,327726,1728460799999,46871259.5470,37783,152766,21849860.5850,0
1728460800000,143.1010,143.4440,142.4300,142.8630,355231,1728464399999,50753843.1460,40035,173289,24761311.7110,0
1728464400000,142.8670,143.2330,142.5990,143.1930,186256,1728467999999,26629992.3950,25956,101014,14443658.9570,0
1728468000000,143.1940,143.3880,142.4200,142.5960,424973,1728471599999,60644775.4000,36844,200179,28570864.5730,0
1728471600000,142.5950,143.2690,142.5220,143.1440,234746,1728475199999,33533087.0790,29279,123400,17626982.1430,0
1728475200000,143.1440,143.2950,141.1780,141.8030,803888,1728478799999,114109273.3320,83175,381839,54190245.4950,0
1728478800000,141.8020,142.1840,140.0210,141.0720,1514558,1728482399999,213965289.8240,135487,743415,105075466.5350,0
1728482400000,141.0730,142.0330,140.6430,141.2590,687408,1728485999999,97131180.4180,85153,341308,48224288.0530,0
1728486000000,141.2580,143.0460,141.2580,142.7280,839727,1728489599999,119621822.5020,89688,399477,56908711.2060,0
1728489600000,142.7280,142.8050,140.5670,140.7470,869587,1728493199999,122909257.6900,84618,413134,58379263.2720,0
1728493200000,140.7460,141.3860,140.3190,141.1020,393225,1728496799999,55423753.0110,48413,190982,26915556.9600,0
1728496800000,141.1080,141.3550,139.7060,140.5300,858627,1728500399999,120728490.6510,88285,413409,58154726.1420,0
1728500400000,140.5300,141.1200,140.0000,141.0660,463326,1728503999999,65112176.0440,59231,239924,33724229.1210,0
1728504000000,141.0660,141.0660,138.6350,138.7650,1019835,1728507599999,142301210.0470,105797,434793,60687616.1530,0
1728507600000,138.7660,140.0210,138.6110,139.7840,511633,1728511199999,71342217.4130,57866,279612,38984712.0380,0
1728511200000,139.7840,139.8290,139.1020,139.1600,290337,1728514799999,40490834.2050,35987,131662,18363228.0960,0
1728514800000,139.1600,139.6560,139.0020,139.2660,231214,1728518399999,32214381.6050,27603,110016,15329852.9950,0
1728518400000,139.2650,139.2980,137.5440,138.4270,732628,1728521999999,101339070.0760,76107,340806,47150033.8060,0
1728522000000,138.4270,139.7690,138.3890,139.2400,369986,1728525599999,51501837.2120,46324,201221,28007912.2610,0
1728525600000,139.2410,139.8480,139.2020,139.6650,324140,1728529199999,45262868.8490,34601,158001,22060440.3480,0
1728529200000,139.6650,140.3230,139.5070,139.8190,243709,1728532799999,34098360.2170,30571,118921,16638120.8030,0
1728532800000,139.8190,140.2320,139.6010,139.7790,211942,1728536399999,29660275.6550,24772,85304,11940668.2190,0
1728536400000,139.7790,140.9000,139.4130,140.4900,459934,1728539999999,64445856.3380,40160,239798,33615685.8470,0
1728540000000,140.4890,140.6580,140.0500,140.4010,334796,1728543599999,46972185.7140,34847,145041,20351457.9670,0
1728543600000,140.4000,140.4010,139.6120,139.6200,214771,1728547199999,30055586.3950,28034,91745,12839334.6160,0
1728547200000,139.6210,140.0570,138.5000,138.5830,514147,1728550799999,71618333.2860,49891,211880,29525244.1080,0
1728550800000,138.5830,138.7620,137.3330,138.3550,745175,1728554399999,102914100.3890,71834,337451,46613119.3560,0
1728554400000,138.3500,139.6450,138.2720,139.4110,458690,1728557999999,63805107.0550,48913,244160,33958831.5750,0
1728558000000,139.4110,140.4420,139.2560,140.3480,414644,1728561599999,58017865.4220,43772,224308,31384893.8650,0
1728561600000,140.3470,140.7000,138.2430,138.8890,1062281,1728565199999,148155090.7000,110694,506272,70604778.7420,0
1728565200000,138.8890,140.1410,137.2110,138.0210,1154184,1728568799999,159872871.8890,118978,547410,75815793.3740,0
1728568800000,138.0200,138.6490,136.1200,137.4590,1451105,1728572399999,199056125.0100,159411,679565,93262522.1500,0
1728572400000,137.4600,138.6000,136.9620,138.5980,689354,1728575999999,94856009.7270,83817,333248,45879459.2160,0
1728576000000,138.5990,139.0240,137.6680,138.0220,716757,1728579599999,99123767.2400,85010,307076,42467452.3750,0
1728579600000,138.0220,138.4650,136.5000,136.5800,839753,1728583199999,115453757.6160,94381,386506,53137525.9010,0
1728583200000,136.5790,137.2800,135.4270,137.2520,1358204,1728586799999,185083380.7900,138428,714629,97421732.9390,0
1728586800000,137.2480,138.0910,136.8840,138.0300,434547,1728590399999,59737448.8130,51723,223398,30718075.0340,0
1728590400000,138.0300,138.7410,137.1030,137.5560,493949,1728593999999,68046725.1250,51466,217741,29995658.9030,0
1728594000000,137.5560,138.5970,137.2730,138.5940,247346,1728597599999,34095768.3150,29191,123639,17046779.0770,0
1728597600000,138.5940,138.7870,137.7800,138.4930,294587,1728601199999,40740674.6560,38704,139733,19323485.4410,0
1728601200000,138.4940,138.9990,138.4940,138.9630,216424,1728604799999,30034979.4320,29513,100923,14006426.4380,0
1728604800000,138.9620,139.7880,138.7770,139.2740,448884,1728608399999,62564790.5410,53151,206321,28755895.9120,0
1728608400000,139.2740,140.4960,138.6480,140.1900,411421,1728611999999,57394067.0540,51726,218422,30491415.9050,0
1728612000000,140.1900,140.9400,139.6080,140.8390,437242,1728615599999,61350631.9880,46425,229740,32248042.6220,0
1728615600000,140.8380,141.4720,140.7700,140.7830,458373,1728619199999,64698372.2520,44611,221059,31204462.8690,0
1728619200000,140.7830,141.1190,140.5870,141.0120,234227,1728622799999,32994749.2660,30156,109173,15380575.6770,0
1728622800000,141.0110,141.3630,140.7950,140.8790,260042,1728626399999,36679487.9360,32632,116976,16501025.7630,0
1728626400000,140.8790,141.8720,140.8740,141.4120,319868,1728629999999,45259295.9420,34633,160879,22765252.2650,0
1728630000000,141.4180,141.9830,141.0300,141.1090,628781,1728633599999,88978606.3070,54949,252284,35696990.3130,0
1728633600000,141.1090,141.5920,140.8500,141.3520,341984,1728637199999,48313751.4300,37787,155655,21992764.8580,0
1728637200000,141.3520,142.2640,141.3090,142.0550,453052,1728640799999,64250385.5070,45764,241565,34256927.3070,0
1728640800000,142.0550,142.6000,141.6270,141.9320,550592,1728644399999,78295477.2450,56848,283789,40366551.3610,0
1728644400000,141.9310,142.2550,141.5020,141.8930,285797,1728647999999,40535991.8820,32492,145334,20615402.2810,0
1728648000000,141.8940,143.0790,141.7860,142.8950,719523,1728651599999,102545000.8700,73707,354264,50492883.5340,0
1728651600000,142.8950,143.8000,142.2200,143.5190,749273,1728655199999,107264978.7420,83517,386896,55397593.7000,0
1728655200000,143.5180,144.2650,143.3730,143.7480,733502,1728658799999,105452159.5300,83993,348254,50075303.4920,0
1728658800000,143.7490,145.4810,143.5660,144.3030,1280474,1728662399999,184964479.6640,115629,659913,95320409.3510,0
1728662400000,144.3030,144.7140,143.8560,144.6590,523462,1728665999999,75523294.6640,63033,251870,36339383.2830,0
1728666000000,144.6600,146.1490,144.5470,145.7700,1031977,1728669599999,149883039.0990,93551,574625,83448477.2580,0
1728669600000,145.7690,146.0960,144.9700,145.7130,638686,1728673199999,92936458.8130,65303,320394,46620175.6100,0
1728673200000,145.7130,146.4480,145.1000,145.3560,555754,1728676799999,81016213.0510,65799,279999,40829737.9560,0
1728676800000,145.3550,146.0740,145.0580,146.0240,202379,1728680399999,29469230.7630,30160,99902,14546724.7100,0
1728680400000,146.0230,146.3450,145.6920,145.7870,340678,1728683999999,49737598.0350,35252,153945,22475129.5980,0
1728684000000,145.7870,146.0240,145.2690,145.7820,360811,1728687599999,52558160.6870,40047,176838,25761221.1500,0
1728687600000,145.7820,145.8770,145.0910,145.4700,266548,1728691199999,38786142.2700,31186,111681,16253504.5840,0
1728691200000,145.4690,146.5430,145.4330,146.1430,333454,1728694799999,48719325.8590,42859,176692,25816874.2360,0
1728694800000,146.1440,146.3960,145.6200,145.8000,211047,1728698399999,30802061.6960,30439,96597,14098497.4260,0
1728698400000,145.7990,145.8240,144.8070,144.9890,284557,1728701999999,41325309.2110,35049,128879,18717149.8830,0
1728702000000,144.9900,145.2000,144.6390,145.0830,199394,1728705599999,28899845.5560,26930,106289,15406609.7790,0
1728705600000,145.0830,145.8850,145.0830,145.3150,244745,1728709199999,35602144.5300,28265,134977,19631619.9630,0
1728709200000,145.3140,145.8900,145.2770,145.8410,140701,1728712799999,20476955.5700,19014,77584,11292610.6980,0
1728712800000,145.8410,145.9230,145.5220,145.6900,168357,1728716399999,24537090.8900,20513,70684,10302803.7840,0
1728716400000,145.6900,145.8660,145.3160,145.4820,196997,1728719999999,28675009.3300,21357,94500,13754601.5130,0
1728720000000,145.4810,145.7960,145.3870,145.6100,140551,1728723599999,20464214.1090,19484,68254,9938285.3030,0
1728723600000,145.6140,145.7660,145.4040,145.7480,144015,1728727199999,20964830.4680,15940,64937,9453661.1330,0
1728727200000,145.7470,147.0000,145.5850,146.7120,507327,1728730799999,74208809.1340,45128,302384,44238556.8780,0
1728730800000,146.7110,147.1540,146.1220,146.1720,533307,1728734399999,78231872.8650,51404,261231,38327872.2730,0
1728734400000,146.1730,147.1400,145.6990,146.9120,435593,1728737999999,63755335.7780,46424,200785,29403952.5960,0
1728738000000,146.9120,147.2000,146.1000,146.4320,421371,1728741599999,61801554.2980,43290,192990,28309679.6320,0
1728741600000,146.4320,147.1860,146.0950,146.8380,376601,1728745199999,55256653.9330,40340,197004,28907360.5350,0
1728745200000,146.8430,147.1540,145.6070,146.0120,529239,1728748799999,77460055.0740,50253,243981,35708566.2130,0
1728748800000,146.0130,146.8480,146.0120,146.3600,311718,1728752399999,45684008.2610,30694,148246,21720946.1830,0
1728752400000,146.3590,147.0000,146.2430,146.8970,244770,1728755999999,35895934.2960,26796,121161,17771711.6830,0
1728756000000,146.8970,147.1420,146.1510,146.3940,302966,1728759599999,44443453.1490,34499,152615,22395188.2110,0
1728759600000,146.3930,146.8800,146.1420,146.7190,153425,1728763199999,22488180.5320,20799,78264,11472470.3490,0
1728763200000,146.7190,146.8940,146.5300,146.6560,95178,1728766799999,13963787.4680,14396,46493,6821349.1780,0
1728766800000,146.6570,147.1460,146.4000,146.6790,231505,1728770399999,33994119.7300,21905,108719,15968216.3930,0
1728770400000,146.6780,147.1420,146.3590,146.9690,239140,1728773999999,35120307.8160,28180,129516,19019790.2950,0
1728774000000,146.9690,147.0800,146.2440,146.3180,215214,1728777599999,31547632.6970,22942,91903,13471780.1990,0
1728777600000,146.3180,146.9690,146.3060,146.5850,221092,1728781199999,32431633.9500,24356,108070,15852108.4850,0
1728781200000,146.5850,146.5930,145.6690,145.8860,426987,1728784799999,62355282.6820,42823,192655,28130131.6300,0
1728784800000,145.8850,146.0810,145.6280,146.0800,184021,1728788399999,26844491.6360,21486,86650,12641207.1070,0
1728788400000,146.0800,146.0800,145.0670,145.2590,334095,1728791999999,48581141.0540,35492,148069,21529769.9140,0
1728792000000,145.2600,145.9360,145.2080,145.8590,135173,1728795599999,19687866.3870,16824,71943,10477702.8650,0
1728795600000,145.8510,146.6530,145.7820,146.4440,177249,1728799199999,25943187.8680,21936,89941,13162784.3840,0
1728799200000,146.4450,146.9210,146.2050,146.3560,198269,1728802799999,29053993.2650,22360,100109,14671206.4640,0
1728802800000,146.3560,146.5300,145.9370,146.3780,173440,1728806399999,25349099.5990,18856,76377,11163859.2750,0
1728806400000,146.3770,147.0330,146.3560,146.5880,310236,1728809999999,45527913.4250,31395,166282,24404544.9410,0
1728810000000,146.5870,147.8860,146.5430,147.6190,435706,1728813599999,64160986.6110,44545,255285,37600346.8980,0
1728813600000,147.6190,148.3490,147.0530,147.0720,521516,1728817199999,77010101.8490,51523,244679,36143727.1600,0
1728817200000,147.0720,147.5000,146.3280,146.3920,487587,1728820799999,71593924.2640,52011,220630,32401609.5750,0
1728820800000,146.3920,147.6140,146.3500,147.2320,444070,1728824399999,65354586.9710,44624,238517,35103308.6720,0
1728824400000,147.2330,147.9940,147.1280,147.1280,328865,1728827999999,48544488.4950,36455,163308,24109548.2840,0
1728828000000,147.1280,147.1690,145.1780,145.4070,866789,1728831599999,126684644.0070,72465,416630,60897582.6360,0
1728831600000,145.4070,145.9490,144.3820,145.2620,976677,1728835199999,141740582.2010,89486,492248,71451209.1600,0
1728835200000,145.2600,146.1130,144.8330,145.9040,556400,1728838799999,80929699.1220,49615,311629,45332785.1030,0
1728838800000,145.9040,146.4610,145.1210,145.3540,449938,1728842399999,65586164.1580,44759,203109,29617993.0570,0
1728842400000,145.3540,145.7480,144.6080,145.2730,455013,1728845999999,66066659.3910,38249,240145,34878717.6970,0
1728846000000,145.2720,146.0620,145.2720,145.9470,220223,1728849599999,32094924.0890,22456,114723,16721929.8530,0
1728849600000,145.9480,146.3030,145.5640,146.2710,153080,1728853199999,22339563.9940,18835,80643,11769331.0900,0
1728853200000,146.2720,147.9880,145.9150,147.8460,415996,1728856799999,61170103.2970,39106,241784,35559371.6820,0
1728856800000,147.8470,148.8290,147.3280,147.7150,722300,1728860399999,107016385.7410,78316,351255,52051124.9030,0
1728860400000,147.7140,147.7290,146.8090,147.6450,323015,1728863999999,47570428.4650,37120,157819,23243926.6740,0
1728864000000,147.6460,147.9160,146.7050,147.1580,452831,1728867599999,66736048.5690,48285,226445,33378777.2500,0
